CPU	 1	 0.033325
CPU	 3	 0.033325
CPU	 5	 0.033325
CPU	 7	 0.03335
CPU	 9	 0.03335
CPU	 11	 0.033325
CPU	 13	 0.033325
CPU	 15	 0.033325
CPU	 17	 0.033325
CPU	 19	 0.05
CPU	 21	 0.03335
CPU	 23	 0.03335
CPU	 25	 0.016675
CPU	 27	 0.05
CPU	 29	 0.05
CPU	 31	 0.033325
CPU	 33	 0.05
CPU	 35	 0.05
CPU	 37	 0.05
CPU	 39	 0.05
CPU	 41	 0.05
CPU	 43	 0.05
CPU	 45	 0.05
CPU	 47	 0.05
CPU	 49	 0.05
IO	 0	 49.0833
IO	 2	 49.0667
IO	 4	 49.05
IO	 6	 49.0167
IO	 8	 48.9834
IO	 10	 48.9667
IO	 12	 48.9333
IO	 14	 48.9167
IO	 16	 48.85
IO	 18	 48.8167
IO	 20	 48.7833
IO	 22	 48.75
IO	 24	 48.7
IO	 26	 48.6666
IO	 28	 48.6166
IO	 30	 48.5667
IO	 32	 48.5167
IO	 34	 48.4667
IO	 36	 48.4
IO	 38	 48.3334
IO	 40	 48.2833
IO	 42	 48.2167
IO	 44	 48.1333
IO	 46	 48.0667
IO	 48	 48
