CPU	 1	 0.05
CPU	 3	 0.033325
CPU	 5	 0.05
CPU	 7	 0.033325
CPU	 9	 0.033325
CPU	 11	 0.05
CPU	 13	 0.03335
CPU	 15	 0.016675
CPU	 17	 0.05
CPU	 19	 0.05
CPU	 21	 0.03335
CPU	 23	 0.033325
CPU	 25	 0.05
CPU	 27	 0.033325
CPU	 29	 0.033325
CPU	 31	 0.05
CPU	 33	 0.05
CPU	 35	 0.033325
CPU	 37	 0.05
CPU	 39	 0.03335
CPU	 41	 0.033325
CPU	 43	 0.033325
CPU	 45	 0.05
CPU	 47	 0.033325
CPU	 49	 0.05
CPU	 51	 0.05
CPU	 53	 0.05
CPU	 55	 0.05
CPU	 57	 0.033325
CPU	 59	 0.05
CPU	 61	 0.05
CPU	 63	 0.05
CPU	 65	 0.05
CPU	 67	 0.05
CPU	 69	 0.033325
CPU	 71	 0.03335
CPU	 73	 0.033325
CPU	 75	 0.05
CPU	 77	 0.05
CPU	 79	 0.033325
CPU	 81	 0.05
CPU	 83	 0.05
CPU	 85	 0.05
CPU	 87	 0.05
CPU	 89	 0.05
CPU	 91	 0.05
CPU	 93	 0.05
CPU	 95	 0.05
CPU	 97	 0.05
CPU	 99	 0.05
CPU	 101	 0.05
CPU	 103	 0.05
CPU	 105	 0.05
CPU	 107	 0.05
CPU	 109	 0.05
CPU	 111	 0.05
CPU	 113	 0.05
CPU	 115	 0.05
CPU	 117	 0.05
CPU	 119	 0.05
CPU	 121	 0.05
CPU	 123	 0.05
CPU	 125	 0.05
CPU	 127	 0.033325
CPU	 129	 0.05
CPU	 131	 0.05
CPU	 133	 0.05
CPU	 135	 0.05
CPU	 137	 0.05
CPU	 139	 0.05
CPU	 141	 0.05
CPU	 143	 0.05
CPU	 145	 0.05
CPU	 147	 0.05
CPU	 149	 0.05
CPU	 151	 0.06665
CPU	 153	 0.05
CPU	 155	 0.05
CPU	 157	 0.066675
CPU	 159	 0.066675
CPU	 161	 0.05
CPU	 163	 0.05
CPU	 165	 0.05
CPU	 167	 0.066675
CPU	 169	 0.05
CPU	 171	 0.05
CPU	 173	 0.05
CPU	 175	 0.05
CPU	 177	 0.05
CPU	 179	 0.05
CPU	 181	 0.06665
CPU	 183	 0.066675
CPU	 185	 0.05
CPU	 187	 0.06665
CPU	 189	 0.066675
CPU	 191	 0.05
CPU	 193	 0.05
CPU	 195	 0.05
CPU	 197	 0.05
CPU	 199	 0.05
CPU	 201	 0.05
CPU	 203	 0.05
CPU	 205	 0.066675
CPU	 207	 0.05
CPU	 209	 0.066675
CPU	 211	 0.05
IO	 0	 206.833
IO	 2	 206.867
IO	 4	 206.917
IO	 6	 206.95
IO	 8	 206.983
IO	 10	 207.033
IO	 12	 207.067
IO	 14	 207.083
IO	 16	 207.133
IO	 18	 207.15
IO	 20	 207.167
IO	 22	 207.183
IO	 24	 207.183
IO	 26	 207.217
IO	 28	 207.233
IO	 30	 207.25
IO	 32	 207.267
IO	 34	 207.267
IO	 36	 207.267
IO	 38	 207.267
IO	 40	 207.267
IO	 42	 207.267
IO	 44	 207.267
IO	 46	 207.267
IO	 48	 207.267
IO	 50	 207.25
IO	 52	 207.233
IO	 54	 207.233
IO	 56	 207.2
IO	 58	 207.2
IO	 60	 207.167
IO	 62	 207.167
IO	 64	 207.133
IO	 66	 207.1
IO	 68	 207.083
IO	 70	 207.05
IO	 72	 207.033
IO	 74	 207
IO	 76	 206.967
IO	 78	 206.967
IO	 80	 206.933
IO	 82	 206.9
IO	 84	 206.867
IO	 86	 206.833
IO	 88	 206.8
IO	 90	 206.767
IO	 92	 206.733
IO	 94	 206.7
IO	 96	 206.667
IO	 98	 206.617
IO	 100	 206.583
IO	 102	 206.55
IO	 104	 206.5
IO	 106	 206.467
IO	 108	 206.4
IO	 110	 206.367
IO	 112	 206.317
IO	 114	 206.267
IO	 116	 206.2
IO	 118	 206.167
IO	 120	 206.1
IO	 122	 206.05
IO	 124	 206
IO	 126	 205.933
IO	 128	 205.883
IO	 130	 205.8
IO	 132	 205.717
IO	 134	 205.65
IO	 136	 205.583
IO	 138	 205.517
IO	 140	 205.433
IO	 142	 205.35
IO	 144	 205.283
IO	 146	 205.2
IO	 148	 205.117
IO	 150	 205.05
IO	 152	 204.95
IO	 154	 204.883
IO	 156	 204.8
IO	 158	 204.7
IO	 160	 204.6
IO	 162	 204.517
IO	 164	 204.433
IO	 166	 204.35
IO	 168	 204.25
IO	 170	 204.15
IO	 172	 204.067
IO	 174	 203.967
IO	 176	 203.85
IO	 178	 203.75
IO	 180	 203.667
IO	 182	 203.567
IO	 184	 203.467
IO	 186	 203.35
IO	 188	 203.25
IO	 190	 203.133
IO	 192	 203.033
IO	 194	 202.917
IO	 196	 202.817
IO	 198	 202.7
IO	 200	 202.567
IO	 202	 202.467
IO	 204	 202.333
IO	 206	 202.217
IO	 208	 202.083
IO	 210	 201.967
IO	 212	 201.833
