CPU	 1	 0.05
CPU	 3	 0.033325
CPU	 5	 0.05
CPU	 7	 0.033325
CPU	 9	 0.05
CPU	 11	 0.03335
CPU	 13	 0.03335
CPU	 15	 0.05
CPU	 17	 0.05
CPU	 19	 0.05
CPU	 21	 0.05
CPU	 23	 0.05
CPU	 25	 0.033325
CPU	 27	 0.05
CPU	 29	 0.05
CPU	 31	 0.05
CPU	 33	 0.033325
CPU	 35	 0.05
CPU	 37	 0.033325
CPU	 39	 0.03335
CPU	 41	 0.05
CPU	 43	 0.05
CPU	 45	 0.05
CPU	 47	 0.033325
CPU	 49	 0.05
CPU	 51	 0.05
CPU	 53	 0.033325
CPU	 55	 0.05
CPU	 57	 0.05
CPU	 59	 0.05
CPU	 61	 0.033325
CPU	 63	 0.05
CPU	 65	 0.05
CPU	 67	 0.05
CPU	 69	 0.05
CPU	 71	 0.06665
CPU	 73	 0.05
CPU	 75	 0.03335
CPU	 77	 0.033325
CPU	 79	 0.05
CPU	 81	 0.05
CPU	 83	 0.05
CPU	 85	 0.066675
CPU	 87	 0.05
CPU	 89	 0.05
CPU	 91	 0.05
CPU	 93	 0.066675
CPU	 95	 0.05
CPU	 97	 0.05
CPU	 99	 0.05
IO	 0	 94.25
IO	 2	 94.2333
IO	 4	 94.2333
IO	 6	 94.2167
IO	 8	 94.2167
IO	 10	 94.2
IO	 12	 94.1834
IO	 14	 94.1833
IO	 16	 94.1667
IO	 18	 94.1333
IO	 20	 94.1
IO	 22	 94.0833
IO	 24	 94.0667
IO	 26	 94.0167
IO	 28	 94
IO	 30	 93.9667
IO	 32	 93.9167
IO	 34	 93.8833
IO	 36	 93.85
IO	 38	 93.8
IO	 40	 93.7667
IO	 42	 93.7167
IO	 44	 93.6833
IO	 46	 93.6167
IO	 48	 93.5833
IO	 50	 93.5333
IO	 52	 93.4667
IO	 54	 93.4167
IO	 56	 93.35
IO	 58	 93.3
IO	 60	 93.2333
IO	 62	 93.1667
IO	 64	 93.1
IO	 66	 93.0333
IO	 68	 92.9667
IO	 70	 92.8833
IO	 72	 92.8
IO	 74	 92.7667
IO	 76	 92.6834
IO	 78	 92.6333
IO	 80	 92.55
IO	 82	 92.4833
IO	 84	 92.4167
IO	 86	 92.3167
IO	 88	 92.2333
IO	 90	 92.1667
IO	 92	 92.1
IO	 94	 92.0167
IO	 96	 91.9334
IO	 98	 91.85
