CPU	 1	 0.033325
CPU	 3	 0.033325
CPU	 5	 0.033325
CPU	 7	 0.05
CPU	 9	 0.03335
CPU	 11	 0.03335
CPU	 13	 0.033325
CPU	 15	 0.05
CPU	 17	 0.05
CPU	 19	 0.03335
CPU	 21	 0.016675
CPU	 23	 0.05
CPU	 25	 0.05
CPU	 27	 0.033325
CPU	 29	 0.05
CPU	 31	 0.05
CPU	 33	 0.05
CPU	 35	 0.03335
CPU	 37	 0.05
CPU	 39	 0.05
CPU	 41	 0.03335
CPU	 43	 0.05
CPU	 45	 0.05
CPU	 47	 0.05
CPU	 49	 0.05
CPU	 51	 0.05
CPU	 53	 0.05
CPU	 55	 0.05
CPU	 57	 0.05
CPU	 59	 0.05
CPU	 61	 0.05
CPU	 63	 0.05
CPU	 65	 0.05
CPU	 67	 0.05
CPU	 69	 0.05
CPU	 71	 0.05
CPU	 73	 0.05
CPU	 75	 0.05
CPU	 77	 0.05
CPU	 79	 0.06665
CPU	 81	 0.03335
CPU	 83	 0.033325
CPU	 85	 0.05
CPU	 87	 0.05
CPU	 89	 0.05
CPU	 91	 0.05
CPU	 93	 0.05
CPU	 95	 0.05
CPU	 97	 0.05
CPU	 99	 0.033325
IO	 0	 96.3333
IO	 2	 96.3333
IO	 4	 96.3167
IO	 6	 96.3167
IO	 8	 96.3167
IO	 10	 96.3
IO	 12	 96.3
IO	 14	 96.2666
IO	 16	 96.25
IO	 18	 96.2333
IO	 20	 96.2
IO	 22	 96.2
IO	 24	 96.15
IO	 26	 96.1333
IO	 28	 96.1
IO	 30	 96.0667
IO	 32	 96.05
IO	 34	 96
IO	 36	 95.9833
IO	 38	 95.9167
IO	 40	 95.8833
IO	 42	 95.8333
IO	 44	 95.7833
IO	 46	 95.7333
IO	 48	 95.7
IO	 50	 95.6333
IO	 52	 95.5833
IO	 54	 95.5166
IO	 56	 95.4667
IO	 58	 95.4
IO	 60	 95.3333
IO	 62	 95.2667
IO	 64	 95.1833
IO	 66	 95.1167
IO	 68	 95.0333
IO	 70	 94.9667
IO	 72	 94.8833
IO	 74	 94.8333
IO	 76	 94.75
IO	 78	 94.6833
IO	 80	 94.5833
IO	 82	 94.5167
IO	 84	 94.4333
IO	 86	 94.3333
IO	 88	 94.25
IO	 90	 94.1667
IO	 92	 94.0833
IO	 94	 94
IO	 96	 93.9167
IO	 98	 93.8333
