CPU	 1	 0.03335
CPU	 3	 0.05
CPU	 5	 0.05
CPU	 7	 0.033325
CPU	 9	 0.05
CPU	 11	 0.033325
CPU	 13	 0.033325
CPU	 15	 0.05
CPU	 17	 0.05
CPU	 19	 0.033325
CPU	 21	 0.033325
CPU	 23	 0.05
CPU	 25	 0.033325
CPU	 27	 0.05
CPU	 29	 0.033325
CPU	 31	 0.05
CPU	 33	 0.033325
CPU	 35	 0.05
CPU	 37	 0.033325
CPU	 39	 0.03335
CPU	 41	 0.05
CPU	 43	 0.05
CPU	 45	 0.05
CPU	 47	 0.05
CPU	 49	 0.05
CPU	 51	 0.05
CPU	 53	 0.05
CPU	 55	 0.05
CPU	 57	 0.05
CPU	 59	 0.05
CPU	 61	 0.03335
CPU	 63	 0.05
CPU	 65	 0.05
CPU	 67	 0.05
CPU	 69	 0.05
CPU	 71	 0.05
CPU	 73	 0.05
CPU	 75	 0.033325
CPU	 77	 0.05
CPU	 79	 0.05
CPU	 81	 0.03335
CPU	 83	 0.05
CPU	 85	 0.05
CPU	 87	 0.033325
CPU	 89	 0.033325
CPU	 91	 0.05
CPU	 93	 0.05
CPU	 95	 0.05
CPU	 97	 0.05
CPU	 99	 0.05
CPU	 101	 0.05
CPU	 103	 0.05
CPU	 105	 0.05
CPU	 107	 0.05
CPU	 109	 0.05
CPU	 111	 0.05
CPU	 113	 0.05
CPU	 115	 0.05
CPU	 117	 0.05
CPU	 119	 0.05
CPU	 121	 0.066675
CPU	 123	 0.05
CPU	 125	 0.05
CPU	 127	 0.033325
CPU	 129	 0.05
CPU	 131	 0.05
CPU	 133	 0.05
CPU	 135	 0.05
CPU	 137	 0.05
CPU	 139	 0.05
CPU	 141	 0.033325
CPU	 143	 0.05
CPU	 145	 0.05
CPU	 147	 0.05
CPU	 149	 0.066675
CPU	 151	 0.05
CPU	 153	 0.05
CPU	 155	 0.05
CPU	 157	 0.05
CPU	 159	 0.06665
CPU	 161	 0.05
CPU	 163	 0.033325
CPU	 165	 0.066675
CPU	 167	 0.066675
CPU	 169	 0.06665
CPU	 171	 0.066675
CPU	 173	 0.05
CPU	 175	 0.05
CPU	 177	 0.05
CPU	 179	 0.066675
CPU	 181	 0.05
CPU	 183	 0.05
CPU	 185	 0.066675
CPU	 187	 0.06665
CPU	 189	 0.05
CPU	 191	 0.066675
CPU	 193	 0.05
CPU	 195	 0.05
CPU	 197	 0.05
CPU	 199	 0.066675
CPU	 201	 0.05
CPU	 203	 0.066675
CPU	 205	 0.05
CPU	 207	 0.05
CPU	 209	 0.066675
CPU	 211	 0.05
IO	 0	 207.8
IO	 2	 207.85
IO	 4	 207.867
IO	 6	 207.9
IO	 8	 207.95
IO	 10	 207.967
IO	 12	 208
IO	 14	 208.05
IO	 16	 208.067
IO	 18	 208.1
IO	 20	 208.117
IO	 22	 208.133
IO	 24	 208.167
IO	 26	 208.167
IO	 28	 208.183
IO	 30	 208.2
IO	 32	 208.2
IO	 34	 208.2
IO	 36	 208.217
IO	 38	 208.217
IO	 40	 208.217
IO	 42	 208.217
IO	 44	 208.217
IO	 46	 208.2
IO	 48	 208.183
IO	 50	 208.183
IO	 52	 208.167
IO	 54	 208.15
IO	 56	 208.133
IO	 58	 208.117
IO	 60	 208.1
IO	 62	 208.083
IO	 64	 208.067
IO	 66	 208.033
IO	 68	 208.017
IO	 70	 207.983
IO	 72	 207.95
IO	 74	 207.917
IO	 76	 207.883
IO	 78	 207.867
IO	 80	 207.85
IO	 82	 207.833
IO	 84	 207.783
IO	 86	 207.767
IO	 88	 207.733
IO	 90	 207.7
IO	 92	 207.65
IO	 94	 207.617
IO	 96	 207.567
IO	 98	 207.533
IO	 100	 207.5
IO	 102	 207.433
IO	 104	 207.4
IO	 106	 207.35
IO	 108	 207.3
IO	 110	 207.25
IO	 112	 207.2
IO	 114	 207.133
IO	 116	 207.1
IO	 118	 207.033
IO	 120	 206.983
IO	 122	 206.933
IO	 124	 206.867
IO	 126	 206.8
IO	 128	 206.75
IO	 130	 206.683
IO	 132	 206.617
IO	 134	 206.55
IO	 136	 206.45
IO	 138	 206.383
IO	 140	 206.317
IO	 142	 206.25
IO	 144	 206.183
IO	 146	 206.117
IO	 148	 206.033
IO	 150	 205.95
IO	 152	 205.867
IO	 154	 205.767
IO	 156	 205.7
IO	 158	 205.617
IO	 160	 205.517
IO	 162	 205.433
IO	 164	 205.367
IO	 166	 205.267
IO	 168	 205.167
IO	 170	 205.067
IO	 172	 204.967
IO	 174	 204.867
IO	 176	 204.767
IO	 178	 204.667
IO	 180	 204.55
IO	 182	 204.45
IO	 184	 204.35
IO	 186	 204.233
IO	 188	 204.133
IO	 190	 204.017
IO	 192	 203.917
IO	 194	 203.8
IO	 196	 203.7
IO	 198	 203.567
IO	 200	 203.45
IO	 202	 203.333
IO	 204	 203.217
IO	 206	 203.083
IO	 208	 202.967
IO	 210	 202.85
IO	 212	 202.733
