IO	 0	 1.85
CPU	 1	 0.033325
IO	 2	 1.85
CPU	 3	 0.03335
IO	 10	 1.85
CPU	 17	 0.03335
CPU	 7	 0.033325
IO	 20	 1.86665
CPU	 11	 0.033325
IO	 4	 8.41665
IO	 14	 3.4
CPU	 9	 0.033325
CPU	 15	 0.033325
IO	 30	 1.86668
CPU	 31	 0.03335
IO	 36	 1.86665
CPU	 27	 0.033325
CPU	 39	 0.05
CPU	 29	 0.033325
IO	 34	 1.81665
CPU	 5	 0.033325
IO	 42	 7.65
IO	 32	 10.6167
IO	 24	 20.1334
CPU	 37	 0.033325
IO	 6	 17.7666
CPU	 45	 0.033325
CPU	 51	 0.033325
CPU	 99	 0.03335
CPU	 105	 0.03335
CPU	 107	 0.033325
CPU	 111	 0.033325
CPU	 117	 0.05
CPU	 149	 0.05
CPU	 175	 0.05
CPU	 191	 0.033325
CPU	 193	 0.033325
CPU	 205	 0.033325
CPU	 207	 0.033325
CPU	 63	 0.033325
CPU	 69	 0.06665
CPU	 79	 0.083325
CPU	 109	 0.133325
CPU	 123	 0.16665
CPU	 141	 0.2
CPU	 143	 0.25
CPU	 159	 0.283325
CPU	 161	 0.31665
CPU	 185	 0.36665
CPU	 187	 0.4
CPU	 35	 0.45
CPU	 73	 0.033325
CPU	 81	 0.083325
CPU	 87	 0.1
CPU	 91	 0.133325
CPU	 197	 0.183325
CPU	 43	 0.033325
CPU	 49	 0.083325
CPU	 53	 0.1
CPU	 55	 0.133325
CPU	 75	 0.183325
CPU	 77	 0.21665
CPU	 85	 0.25
CPU	 93	 0.3
CPU	 125	 0.35
CPU	 127	 0.383325
CPU	 133	 0.41665
CPU	 137	 0.46665
CPU	 147	 0.5
CPU	 153	 0.55
CPU	 167	 0.583325
CPU	 173	 0.633325
CPU	 195	 0.66665
CPU	 211	 0.7
IO	 26	 23.3833
IO	 16	 32.0833
CPU	 41	 0.033325
CPU	 129	 0.033325
CPU	 57	 0.033325
CPU	 155	 0.06665
CPU	 203	 0.1
CPU	 61	 0.033325
CPU	 101	 0.06665
CPU	 103	 0.1
CPU	 183	 0.133325
CPU	 201	 0.183325
CPU	 71	 0.033325
CPU	 95	 0.06665
CPU	 115	 0.083325
CPU	 165	 0.133325
CPU	 199	 0.16665
IO	 18	 43.05
IO	 38	 51.8333
CPU	 47	 0.033325
CPU	 121	 0.083325
CPU	 139	 0.1
CPU	 163	 0.15
CPU	 209	 0.183325
CPU	 89	 0.033325
CPU	 177	 0.06665
CPU	 181	 0.1
CPU	 19	 0.133325
IO	 204	 43.4
IO	 124	 43.65
IO	 28	 71.8333
CPU	 59	 0.033325
CPU	 135	 0.06665
CPU	 145	 0.083325
CPU	 151	 0.133325
CPU	 179	 0.16665
CPU	 23	 0.21665
CPU	 25	 0.25
IO	 198	 53.3666
CPU	 33	 0.03335
CPU	 113	 0.033325
IO	 88	 62.65
IO	 54	 64.15
CPU	 67	 0.033325
CPU	 131	 0.06665
CPU	 189	 0.1
IO	 86	 63.1
CPU	 119	 0.033325
CPU	 13	 0.033325
CPU	 21	 0.083325
IO	 98	 41.8333
IO	 64	 71.95
CPU	 83	 0.033325
CPU	 157	 0.06665
IO	 154	 72.6667
IO	 156	 71.3
IO	 192	 81.35
IO	 40	 92.5
IO	 162	 34.9667
IO	 60	 22.0833
IO	 158	 92.85
IO	 112	 73.85
CPU	 97	 0.033325
CPU	 171	 0.06665
IO	 202	 90.7
IO	 180	 64.4333
IO	 114	 84.5
IO	 196	 44.55
IO	 84	 74.7666
IO	 134	 74.7666
IO	 58	 64.7833
CPU	 65	 0.033325
IO	 46	 101.417
IO	 72	 63.6166
IO	 174	 3.91665
IO	 90	 72.6333
IO	 188	 34.0833
IO	 106	 54.2333
IO	 122	 54.2333
IO	 132	 4.58333
IO	 140	 120.433
IO	 164	 71.3333
IO	 148	 122.1
IO	 170	 114.233
IO	 166	 9.75
CPU	 169	 0.033325
IO	 104	 120.117
IO	 168	 130.117
IO	 100	 80.95
IO	 44	 104.567
IO	 56	 124.833
IO	 146	 130.833
IO	 142	 61.5333
IO	 66	 103.117
IO	 208	 19.2833
IO	 110	 124.433
IO	 138	 110.15
IO	 70	 140.567
IO	 82	 101.3
IO	 172	 140.85
IO	 126	 131.567
IO	 22	 130.333
IO	 78	 131.817
IO	 116	 142.533
IO	 128	 114.5
IO	 48	 104.55
IO	 118	 81.15
IO	 94	 101.25
IO	 200	 131.833
IO	 136	 122.117
IO	 210	 92.8333
IO	 160	 48.7
IO	 8	 40.05
IO	 190	 124.817
IO	 92	 102.5
IO	 212	 130.75
IO	 12	 180.367
IO	 102	 130
IO	 186	 121.533
IO	 184	 81.8166
IO	 74	 158
IO	 176	 158.533
IO	 68	 149.667
IO	 194	 110.2
IO	 206	 80.3667
IO	 108	 56.7833
IO	 130	 161.617
IO	 52	 152.117
IO	 80	 59.3167
IO	 182	 153.633
IO	 178	 94.6167
IO	 152	 34.7167
IO	 62	 56.3833
IO	 144	 146.55
IO	 96	 107.267
IO	 120	 157.667
IO	 50	 128.217
IO	 150	 49.9
IO	 76	 60.0166
